Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
AX13197,ENX2098,A132,EMP1042,C1364,44329,2
AX13199,ENX2082,A169,EMP1006,C1122,44267,3
AX13204,ENX2013,A164,EMP1022,C1620,44518,2
AX13207,ENX2046,A150,EMP1011,C1126,44265,1
AX13211,ENX2095,A139,EMP1035,C1614,44284,2
AX13212,ENX2062,A146,EMP1031,C1369,44433,1
AX13214,ENX2006,A152,EMP1030,C1445,44476,1
AX13220,ENX2062,A147,EMP1027,C1639,44328,1
AX13221,ENX2026,A148,EMP1043,C1628,44422,3
AX13223,ENX2086,A129,EMP1009,C1021,44419,1
AX13225,ENX2099,A123,EMP1011,C1746,44310,1
AX13227,ENX2068,A169,EMP1023,C1103,44218,1
AX13229,ENX2025,A142,EMP1002,C1686,44244,1
AX13230,ENX2002,A109,EMP1009,C1562,44343,4
AX13238,ENX2098,A125,EMP1044,C1097,44518,1
AX13243,ENX2028,A121,EMP1013,C1394,44354,1
AX13246,ENX2036,A107,EMP1007,C1796,44477,2
AX13250,ENX2039,A169,EMP1007,C1722,44327,1
AX13251,ENX2021,A108,EMP1011,C1703,44352,4
AX13253,ENX2054,A116,EMP1043,C1639,44253,3
AX13255,ENX2022,A173,EMP1043,C1575,44210,1
AX13257,ENX2075,A123,EMP1007,C1206,44326,4
AX13261,ENX2005,A138,EMP1013,C1050,44539,4
AX13262,ENX2021,A152,EMP1018,C1174,44227,4
AX13265,ENX2018,A150,EMP1006,C1010,44550,2
AX13267,ENX2001,A139,EMP1018,C1581,44340,1
AX13268,ENX2077,A155,EMP1002,C1027,44331,1
AX13270,ENX2004,A130,EMP1035,C1262,44201,2
AX13271,ENX2023,A145,EMP1012,C1665,44441,4
AX13275,ENX2022,A105,EMP1007,C1643,44216,1
AX13277,ENX2058,A118,EMP1041,C1576,44486,4
AX13278,ENX2000,A135,EMP1007,C1326,44322,1
AX13280,ENX2053,A113,EMP1033,C1347,44537,2
AX13282,ENX2029,A106,EMP1019,C1457,44342,2
AX13283,ENX2006,A124,EMP1040,C1600,44515,2
AX13290,ENX2100,A157,EMP1012,C1374,44264,3
AX13296,ENX2093,A128,EMP1031,C1349,44385,2
AX13304,ENX2067,A106,EMP1006,C1670,44511,2
AX13305,ENX2031,A173,EMP1027,C1643,44235,1
AX13310,ENX2026,A116,EMP1042,C1062,44321,1
AX13316,ENX2090,A140,EMP1040,C1078,44319,3
AX13318,ENX2002,A144,EMP1018,C1347,44327,1
AX13328,ENX2013,A126,EMP1042,C1103,44519,4
AX13329,ENX2046,A163,EMP1029,C1451,44485,3
AX13333,ENX2040,A170,EMP1018,C1612,44389,3
AX13335,ENX2085,A159,EMP1004,C1611,44248,3
AX13344,ENX2007,A119,EMP1038,C1162,44401,3
AX13347,ENX2008,A157,EMP1008,C1389,44208,1
AX13348,ENX2085,A170,EMP1021,C1567,44298,3
AX13354,ENX2019,A154,EMP1013,C1726,44506,3
AX13355,ENX2014,A118,EMP1026,C1377,44225,3
AX13357,ENX2060,A125,EMP1038,C1460,44461,1
AX13365,ENX2089,A111,EMP1034,C1001,44342,1
AX13369,ENX2091,A142,EMP1009,C1615,44321,1
AX13371,ENX2026,A126,EMP1016,C1641,44271,2
AX13373,ENX2052,A133,EMP1023,C1141,44275,1
AX13375,ENX2047,A162,EMP1038,C1712,44532,3
AX13378,ENX2052,A106,EMP1012,C1514,44512,2
AX13384,ENX2070,A168,EMP1011,C1047,44391,2
AX13385,ENX2098,A170,EMP1031,C1332,44385,3
AX13387,ENX2088,A144,EMP1025,C1696,44369,1
AX13392,ENX2031,A106,EMP1036,C1704,44456,1
AX13402,ENX2014,A101,EMP1037,C1150,44552,1
AX13409,ENX2093,A163,EMP1030,C1113,44472,4
AX13410,ENX2038,A161,EMP1008,C1234,44541,1
AX13411,ENX2057,A165,EMP1040,C1473,44203,2
AX13415,ENX2070,A117,EMP1004,C1082,44208,4
AX13416,ENX2022,A146,EMP1011,C1318,44416,2
AX13417,ENX2088,A138,EMP1002,C1559,44433,1
AX13424,ENX2036,A126,EMP1023,C1799,44327,1
AX13425,ENX2041,A140,EMP1006,C1034,44533,1
AX13426,ENX2023,A131,EMP1013,C1165,44242,1
AX13427,ENX2000,A144,EMP1001,C1007,44342,1
AX13433,ENX2004,A167,EMP1035,C1751,44253,1
AX13434,ENX2054,A166,EMP1029,C1481,44499,1
AX13437,ENX2093,A105,EMP1019,C1443,44428,3
AX13438,ENX2020,A146,EMP1032,C1766,44343,1
AX13439,ENX2033,A125,EMP1030,C1527,44404,1
AX13446,ENX2008,A164,EMP1010,C1559,44233,1
AX13449,ENX2001,A149,EMP1023,C1314,44287,1
AX13461,ENX2041,A170,EMP1025,C1022,44252,1
AX13464,ENX2034,A106,EMP1013,C1452,44551,2
AX13467,ENX2039,A171,EMP1011,C1545,44241,4
AX13468,ENX2023,A156,EMP1011,C1139,44511,1
AX13470,ENX2081,A128,EMP1031,C1105,44252,3
AX13472,ENX2058,A125,EMP1001,C1405,44248,1
AX13480,ENX2082,A134,EMP1041,C1356,44419,1
AX13481,ENX2081,A102,EMP1022,C1724,44396,1
AX13486,ENX2080,A128,EMP1043,C1670,44219,1
AX13487,ENX2035,A173,EMP1003,C1654,44521,1
AX13489,ENX2083,A161,EMP1017,C1696,44375,4
AX13494,ENX2023,A123,EMP1002,C1198,44402,1
AX13497,ENX2099,A167,EMP1026,C1449,44307,3
AX13500,ENX2001,A167,EMP1010,C1326,44340,3
AX13501,ENX2097,A130,EMP1018,C1570,44514,4
AX13504,ENX2089,A131,EMP1005,C1606,44252,2
AX13505,ENX2029,A155,EMP1023,C1609,44240,2
AX13506,ENX2021,A126,EMP1031,C1047,44477,1
AX13507,ENX2027,A156,EMP1008,C1339,44471,1
AX13509,ENX2035,A102,EMP1028,C1786,44528,3
AX13510,ENX2034,A118,EMP1040,C1687,44542,1
AX13512,ENX2095,A116,EMP1029,C1173,44465,3
AX13516,ENX2050,A126,EMP1010,C1567,44245,3
AX13521,ENX2038,A146,EMP1039,C1203,44261,1
AX13526,ENX2060,A152,EMP1024,C1659,44560,3
AX13527,ENX2033,A134,EMP1035,C1489,44208,3
AX13530,ENX2025,A117,EMP1008,C1337,44481,1
AX13532,ENX2047,A165,EMP1030,C1311,44243,4
AX13544,ENX2067,A164,EMP1002,C1423,44220,4
AX13546,ENX2054,A166,EMP1010,C1143,44285,2
AX13548,ENX2056,A156,EMP1042,C1560,44199,1
AX13550,ENX2090,A113,EMP1000,C1679,44525,1
AX13555,ENX2016,A102,EMP1040,C1068,44375,3
AX13556,ENX2020,A125,EMP1038,C1324,44238,2
AX13564,ENX2064,A167,EMP1029,C1118,44255,1
AX13568,ENX2056,A103,EMP1044,C1310,44221,3
AX13575,ENX2058,A170,EMP1011,C1545,44464,4
AX13576,ENX2052,A152,EMP1026,C1730,44269,1
AX13578,ENX2077,A114,EMP1024,C1270,44540,3
AX13581,ENX2076,A161,EMP1001,C1619,44506,4
AX13583,ENX2064,A167,EMP1040,C1250,44534,1
AX13588,ENX2045,A146,EMP1008,C1064,44458,2
AX13592,ENX2006,A126,EMP1028,C1112,44483,4
AX13594,ENX2065,A163,EMP1011,C1747,44380,1
AX13596,ENX2055,A155,EMP1006,C1574,44411,1
AX13597,ENX2044,A170,EMP1015,C1220,44222,1
AX13600,ENX2098,A102,EMP1037,C1664,44254,3
AX13601,ENX2030,A152,EMP1011,C1203,44394,2
AX13603,ENX2029,A128,EMP1040,C1492,44350,3
AX13604,ENX2069,A173,EMP1036,C1221,44370,2
AX13605,ENX2053,A120,EMP1013,C1450,44252,1
AX13607,ENX2052,A168,EMP1018,C1656,44325,1
AX13609,ENX2063,A140,EMP1030,C1192,44205,1
AX13610,ENX2041,A126,EMP1031,C1336,44446,3
AX13611,ENX2049,A105,EMP1018,C1358,44424,1
AX13613,ENX2004,A164,EMP1021,C1517,44356,3
AX13618,ENX2039,A139,EMP1016,C1065,44320,1
AX13619,ENX2091,A106,EMP1018,C1516,44260,1
AX13620,ENX2059,A123,EMP1031,C1372,44433,3
AX13623,ENX2071,A168,EMP1025,C1139,44199,2
AX13629,ENX2093,A128,EMP1024,C1300,44481,1
AX13632,ENX2083,A160,EMP1029,C1318,44367,4
AX13634,ENX2044,A168,EMP1018,C1121,44222,3
AX13635,ENX2032,A130,EMP1013,C1123,44416,1
AX13636,ENX2065,A105,EMP1002,C1621,44375,3
AX13639,ENX2082,A132,EMP1040,C1531,44524,1
AX13640,ENX2073,A135,EMP1015,C1014,44285,4
AX13645,ENX2072,A128,EMP1041,C1159,44447,1
AX13646,ENX2060,A128,EMP1020,C1741,44357,3
AX13648,ENX2067,A115,EMP1037,C1241,44464,1
AX13652,ENX2064,A170,EMP1019,C1471,44199,2
AX13653,ENX2088,A169,EMP1022,C1045,44381,2
AX13654,ENX2016,A105,EMP1015,C1042,44376,1
AX13661,ENX2026,A130,EMP1008,C1086,44379,4
AX13665,ENX2042,A127,EMP1029,C1476,44312,2
AX13670,ENX2021,A100,EMP1024,C1739,44204,4
AX13672,ENX2014,A131,EMP1027,C1643,44320,1
AX13674,ENX2008,A171,EMP1027,C1389,44449,1
AX13676,ENX2034,A169,EMP1012,C1735,44516,1
AX13679,ENX2068,A119,EMP1036,C1782,44363,3
AX13680,ENX2066,A103,EMP1038,C1744,44415,3
AX13688,ENX2069,A139,EMP1021,C1064,44498,1
AX13703,ENX2010,A104,EMP1023,C1072,44421,1
AX13707,ENX2088,A144,EMP1014,C1545,44476,1
AX13711,ENX2082,A136,EMP1024,C1683,44334,3
AX13712,ENX2091,A153,EMP1031,C1010,44255,2
AX13714,ENX2056,A105,EMP1042,C1666,44268,2
AX13716,ENX2064,A119,EMP1029,C1144,44343,4
AX13720,ENX2056,A132,EMP1022,C1488,44437,3
AX13722,ENX2039,A125,EMP1016,C1796,44323,1
AX13728,ENX2026,A164,EMP1013,C1137,44420,1
AX13732,ENX2029,A102,EMP1013,C1747,44473,3
AX13733,ENX2054,A109,EMP1007,C1530,44296,4
AX13735,ENX2040,A143,EMP1043,C1791,44463,4
AX13737,ENX2039,A140,EMP1024,C1113,44224,3
AX13743,ENX2044,A105,EMP1010,C1655,44238,2
AX13746,ENX2012,A137,EMP1022,C1625,44304,1
AX13749,ENX2076,A137,EMP1027,C1797,44531,1
AX13758,ENX2004,A118,EMP1007,C1770,44515,3
AX13759,ENX2013,A115,EMP1018,C1080,44529,1
AX13765,ENX2069,A138,EMP1035,C1144,44269,4
AX13766,ENX2042,A120,EMP1021,C1673,44302,1
AX13767,ENX2067,A166,EMP1016,C1172,44430,1
AX13775,ENX2070,A110,EMP1002,C1021,44248,3
AX13777,ENX2084,A169,EMP1039,C1208,44263,2
AX13778,ENX2009,A116,EMP1016,C1705,44515,1
AX13782,ENX2060,A147,EMP1033,C1217,44316,3
AX13784,ENX2097,A143,EMP1017,C1545,44421,1
AX13785,ENX2008,A148,EMP1030,C1102,44555,2
AX13790,ENX2042,A130,EMP1029,C1191,44347,2
AX13791,ENX2091,A105,EMP1032,C1393,44518,2
AX13796,ENX2013,A166,EMP1016,C1584,44404,1
AX13799,ENX2008,A131,EMP1040,C1743,44495,4
AX13801,ENX2000,A140,EMP1038,C1244,44451,1
AX13806,ENX2036,A161,EMP1009,C1239,44336,1
AX13807,ENX2076,A167,EMP1007,C1510,44536,1
AX13808,ENX2053,A125,EMP1016,C1240,44560,4
AX13809,ENX2100,A167,EMP1009,C1777,44482,2
AX13811,ENX2078,A153,EMP1009,C1325,44488,2
AX13812,ENX2080,A165,EMP1018,C1316,44397,3
AX13815,ENX2086,A144,EMP1004,C1539,44307,1
AX13816,ENX2057,A100,EMP1012,C1227,44536,1
AX13818,ENX2000,A146,EMP1008,C1746,44390,2
AX13824,ENX2072,A153,EMP1039,C1166,44219,1
AX13829,ENX2010,A100,EMP1022,C1361,44328,4
AX13835,ENX2018,A146,EMP1013,C1361,44508,1
AX13836,ENX2091,A133,EMP1043,C1086,44222,1
AX13837,ENX2072,A149,EMP1013,C1437,44278,2
AX13838,ENX2028,A146,EMP1011,C1754,44240,1
AX13840,ENX2012,A163,EMP1033,C1411,44302,1
AX13842,ENX2033,A100,EMP1007,C1530,44501,3
AX13846,ENX2077,A162,EMP1041,C1101,44333,2
AX13848,ENX2082,A149,EMP1039,C1781,44412,1
AX13849,ENX2000,A115,EMP1017,C1275,44278,1
AX13850,ENX2005,A110,EMP1006,C1084,44460,1
AX13854,ENX2084,A163,EMP1035,C1276,44233,1
AX13857,ENX2025,A156,EMP1041,C1023,44453,1
AX13858,ENX2032,A111,EMP1028,C1364,44265,1
AX13860,ENX2035,A112,EMP1044,C1137,44254,3
AX13861,ENX2018,A162,EMP1018,C1013,44207,2
AX13863,ENX2094,A144,EMP1041,C1352,44502,1
AX13864,ENX2050,A109,EMP1000,C1190,44339,2
AX13865,ENX2009,A102,EMP1003,C1489,44454,4
AX13867,ENX2074,A161,EMP1004,C1653,44502,2
AX13869,ENX2050,A149,EMP1005,C1187,44268,4
AX13871,ENX2091,A128,EMP1039,C1547,44430,4
AX13875,ENX2012,A172,EMP1002,C1150,44205,1
AX13877,ENX2081,A129,EMP1021,C1267,44511,2
AX13878,ENX2083,A110,EMP1022,C1480,44336,1
AX13879,ENX2019,A142,EMP1004,C1218,44248,4
AX13888,ENX2088,A150,EMP1008,C1190,44524,1
AX13893,ENX2004,A117,EMP1008,C1328,44216,1
AX13894,ENX2088,A113,EMP1014,C1752,44506,4
AX13896,ENX2084,A133,EMP1023,C1444,44264,3
AX13897,ENX2034,A125,EMP1031,C1566,44528,3
AX13898,ENX2090,A165,EMP1029,C1561,44297,1
AX13903,ENX2030,A155,EMP1034,C1346,44381,1
AX13906,ENX2051,A150,EMP1027,C1340,44501,4
AX13908,ENX2093,A155,EMP1035,C1762,44426,1
AX13909,ENX2066,A108,EMP1002,C1086,44408,1
AX13910,ENX2091,A172,EMP1034,C1382,44381,1
AX13913,ENX2085,A169,EMP1020,C1110,44261,3
AX13914,ENX2011,A104,EMP1013,C1344,44326,3
AX13919,ENX2031,A125,EMP1009,C1320,44329,2
AX13921,ENX2019,A146,EMP1040,C1650,44445,1
AX13922,ENX2022,A149,EMP1009,C1752,44242,3
AX13924,ENX2017,A142,EMP1018,C1407,44298,2
AX13925,ENX2061,A154,EMP1035,C1431,44250,1
AX13926,ENX2095,A156,EMP1029,C1701,44276,3
AX13928,ENX2013,A165,EMP1001,C1631,44310,1
AX13929,ENX2093,A136,EMP1022,C1246,44511,4
AX13931,ENX2021,A151,EMP1013,C1275,44469,1
AX13934,ENX2045,A129,EMP1035,C1056,44498,2
AX13941,ENX2015,A117,EMP1017,C1054,44279,2
AX13948,ENX2024,A161,EMP1042,C1289,44496,4
AX13949,ENX2078,A139,EMP1000,C1579,44315,4
AX13951,ENX2002,A119,EMP1040,C1197,44554,1
AX13953,ENX2049,A114,EMP1033,C1721,44379,1
AX13954,ENX2006,A173,EMP1034,C1771,44279,1
AX13955,ENX2034,A120,EMP1039,C1591,44405,4
AX13957,ENX2078,A110,EMP1004,C1246,44207,3
AX13958,ENX2046,A129,EMP1005,C1112,44552,1
AX13966,ENX2024,A152,EMP1017,C1093,44330,2
AX13968,ENX2099,A171,EMP1008,C1627,44233,1
AX13969,ENX2036,A172,EMP1040,C1263,44216,3
AX13972,ENX2063,A127,EMP1021,C1300,44522,4
AX13976,ENX2085,A161,EMP1035,C1187,44408,3
AX13990,ENX2070,A146,EMP1043,C1010,44544,4
AX13991,ENX2012,A149,EMP1013,C1143,44442,2
AX13996,ENX2009,A111,EMP1008,C1146,44362,1
AX14004,ENX2086,A118,EMP1029,C1557,44255,1
AX14010,ENX2081,A134,EMP1035,C1465,44232,1
AX14011,ENX2100,A159,EMP1032,C1441,44506,1
AX14012,ENX2083,A109,EMP1028,C1020,44294,1
AX14015,ENX2059,A166,EMP1039,C1300,44445,3
AX14018,ENX2045,A103,EMP1016,C1386,44346,3
AX14022,ENX2095,A111,EMP1023,C1621,44560,3
AX14023,ENX2086,A136,EMP1001,C1539,44498,4
AX14024,ENX2016,A124,EMP1000,C1233,44423,2
AX14029,ENX2016,A162,EMP1002,C1597,44394,2
AX14030,ENX2063,A137,EMP1039,C1322,44370,4
AX14031,ENX2070,A117,EMP1000,C1198,44552,1
AX14033,ENX2057,A105,EMP1006,C1025,44559,2
AX14034,ENX2074,A169,EMP1018,C1716,44542,1
AX14035,ENX2060,A168,EMP1018,C1785,44518,4
AX14047,ENX2075,A170,EMP1020,C1777,44454,1
AX14051,ENX2081,A157,EMP1039,C1712,44258,1
AX14056,ENX2066,A171,EMP1040,C1398,44200,1
AX14058,ENX2075,A143,EMP1013,C1170,44448,3
AX14060,ENX2018,A126,EMP1012,C1653,44358,1
AX14063,ENX2078,A128,EMP1000,C1551,44446,1
AX14065,ENX2089,A147,EMP1023,C1170,44539,4
AX14066,ENX2040,A141,EMP1011,C1413,44302,1
AX14068,ENX2023,A108,EMP1035,C1571,44368,1
AX14071,ENX2057,A128,EMP1004,C1702,44335,2
AX14076,ENX2011,A140,EMP1009,C1544,44390,2
AX14078,ENX2018,A169,EMP1004,C1440,44538,1
AX14081,ENX2099,A156,EMP1001,C1576,44229,3
AX14084,ENX2057,A170,EMP1000,C1630,44314,1
AX14085,ENX2058,A166,EMP1025,C1736,44504,3
AX14089,ENX2017,A144,EMP1032,C1072,44418,3
AX14090,ENX2040,A140,EMP1035,C1738,44346,1
AX14091,ENX2070,A120,EMP1018,C1629,44205,1
AX14094,ENX2095,A143,EMP1000,C1123,44407,1
AX14104,ENX2065,A118,EMP1009,C1311,44426,3
AX14106,ENX2017,A173,EMP1034,C1384,44213,1
AX14107,ENX2090,A116,EMP1020,C1639,44432,1
AX14110,ENX2046,A154,EMP1009,C1042,44431,2
AX14111,ENX2061,A118,EMP1028,C1002,44358,1
AX14118,ENX2054,A168,EMP1000,C1173,44554,1
AX14119,ENX2099,A169,EMP1003,C1162,44283,2
AX14121,ENX2033,A135,EMP1011,C1197,44446,3
AX14122,ENX2097,A133,EMP1027,C1044,44445,2
AX14123,ENX2087,A109,EMP1031,C1459,44460,1
AX14125,ENX2098,A124,EMP1034,C1270,44197,2
AX14126,ENX2040,A131,EMP1005,C1426,44510,1
AX14127,ENX2071,A166,EMP1010,C1115,44379,3
AX14132,ENX2003,A106,EMP1024,C1350,44468,1
AX14134,ENX2071,A168,EMP1031,C1487,44366,1
AX14136,ENX2058,A172,EMP1041,C1616,44245,1
AX14138,ENX2087,A107,EMP1007,C1296,44323,1
AX14139,ENX2031,A170,EMP1027,C1756,44242,4
AX14144,ENX2050,A106,EMP1012,C1124,44217,1
AX14146,ENX2090,A115,EMP1012,C1222,44316,1
AX14149,ENX2015,A170,EMP1028,C1106,44258,1
AX14150,ENX2063,A171,EMP1003,C1281,44464,2
AX14152,ENX2002,A165,EMP1034,C1537,44329,1
AX14153,ENX2067,A100,EMP1037,C1601,44211,3
AX14154,ENX2023,A158,EMP1024,C1316,44505,1
AX14164,ENX2004,A139,EMP1044,C1515,44463,1
AX14167,ENX2025,A135,EMP1017,C1141,44234,1
AX14171,ENX2071,A169,EMP1021,C1040,44258,1
AX14180,ENX2062,A119,EMP1005,C1652,44220,3
AX14184,ENX2020,A171,EMP1024,C1281,44386,4
AX14186,ENX2099,A146,EMP1017,C1579,44284,2
AX14189,ENX2012,A173,EMP1024,C1631,44527,1
AX14190,ENX2034,A149,EMP1040,C1562,44232,4
AX14192,ENX2100,A150,EMP1011,C1023,44297,1
AX14197,ENX2027,A126,EMP1006,C1209,44256,1
AX14202,ENX2031,A147,EMP1013,C1176,44372,1
AX14204,ENX2081,A133,EMP1002,C1765,44375,3
AX14207,ENX2058,A166,EMP1032,C1402,44311,1
AX14215,ENX2079,A102,EMP1030,C1463,44357,4
AX14216,ENX2014,A129,EMP1005,C1582,44324,1
AX14220,ENX2061,A133,EMP1029,C1075,44403,1
AX14221,ENX2081,A100,EMP1043,C1439,44519,1
AX14222,ENX2038,A159,EMP1005,C1043,44471,4
AX14226,ENX2044,A107,EMP1005,C1568,44433,1
AX14227,ENX2035,A160,EMP1017,C1237,44445,1
AX14228,ENX2045,A124,EMP1005,C1719,44511,1
AX14232,ENX2021,A106,EMP1007,C1349,44466,1
AX14233,ENX2065,A141,EMP1040,C1436,44486,3
AX14235,ENX2007,A125,EMP1000,C1612,44490,4
AX14238,ENX2076,A139,EMP1023,C1462,44373,3
AX14240,ENX2038,A150,EMP1027,C1591,44472,2
AX14241,ENX2005,A173,EMP1019,C1604,44265,2
AX14242,ENX2016,A100,EMP1038,C1217,44545,1
AX14245,ENX2088,A104,EMP1018,C1482,44240,1
AX14249,ENX2086,A148,EMP1039,C1332,44207,1
AX14250,ENX2004,A152,EMP1040,C1373,44241,1
AX14251,ENX2064,A135,EMP1015,C1479,44531,1
AX14256,ENX2058,A127,EMP1002,C1576,44220,4
AX14261,ENX2022,A129,EMP1038,C1300,44202,4
AX14265,ENX2046,A107,EMP1031,C1373,44517,3
AX14270,ENX2053,A136,EMP1044,C1594,44348,3
AX14271,ENX2018,A173,EMP1021,C1233,44516,4
AX14273,ENX2090,A152,EMP1018,C1421,44555,3
AX14276,ENX2087,A122,EMP1005,C1737,44357,3
AX14277,ENX2091,A135,EMP1030,C1500,44355,1
AX14278,ENX2093,A116,EMP1044,C1532,44217,3
AX14291,ENX2057,A105,EMP1009,C1678,44337,3
AX14294,ENX2098,A107,EMP1023,C1021,44225,3
AX14295,ENX2047,A167,EMP1008,C1637,44439,1
AX14296,ENX2016,A156,EMP1003,C1237,44494,1
AX14299,ENX2023,A163,EMP1012,C1152,44301,1
AX14301,ENX2081,A101,EMP1003,C1266,44286,1
AX14303,ENX2074,A141,EMP1015,C1073,44544,1
AX14305,ENX2021,A139,EMP1011,C1560,44367,4
AX14308,ENX2003,A160,EMP1035,C1272,44248,1
AX14309,ENX2050,A113,EMP1027,C1204,44358,1
AX14315,ENX2008,A171,EMP1004,C1419,44315,2
AX14316,ENX2099,A148,EMP1042,C1493,44429,4
AX14319,ENX2093,A158,EMP1044,C1304,44512,3
AX14326,ENX2095,A129,EMP1018,C1617,44371,3
AX14332,ENX2034,A160,EMP1021,C1150,44449,2
AX14335,ENX2067,A149,EMP1002,C1296,44385,3
AX14343,ENX2011,A157,EMP1021,C1732,44369,1
AX14350,ENX2056,A170,EMP1032,C1655,44522,1
AX14352,ENX2043,A145,EMP1038,C1168,44429,1
AX14353,ENX2010,A138,EMP1019,C1708,44272,1
AX14358,ENX2088,A134,EMP1041,C1687,44491,2
AX14360,ENX2055,A120,EMP1027,C1304,44527,4
AX14367,ENX2013,A163,EMP1035,C1227,44212,1
AX14368,ENX2014,A134,EMP1013,C1142,44332,1
AX14369,ENX2096,A173,EMP1003,C1704,44349,1
AX14370,ENX2088,A125,EMP1038,C1449,44199,4
AX14372,ENX2015,A150,EMP1037,C1758,44554,1
AX14378,ENX2030,A129,EMP1004,C1142,44505,1
AX14379,ENX2090,A147,EMP1008,C1578,44297,3
AX14382,ENX2051,A139,EMP1032,C1603,44206,2
AX14383,ENX2064,A173,EMP1033,C1197,44484,1
AX14386,ENX2030,A126,EMP1038,C1530,44512,3
AX14387,ENX2073,A172,EMP1023,C1759,44285,4
AX14391,ENX2007,A126,EMP1002,C1714,44260,1
AX14394,ENX2027,A107,EMP1019,C1479,44535,1
AX14400,ENX2071,A115,EMP1043,C1120,44546,1
AX14401,ENX2018,A170,EMP1039,C1559,44313,1
AX14408,ENX2028,A153,EMP1004,C1291,44480,1
AX14410,ENX2028,A170,EMP1006,C1235,44387,2
AX14411,ENX2007,A154,EMP1004,C1652,44380,2
AX14413,ENX2039,A154,EMP1033,C1563,44379,3
AX14414,ENX2030,A126,EMP1031,C1520,44267,1
AX14415,ENX2057,A103,EMP1042,C1125,44198,1
AX14419,ENX2096,A144,EMP1027,C1491,44545,2
AX14420,ENX2099,A113,EMP1000,C1531,44310,3
AX14423,ENX2009,A101,EMP1006,C1360,44268,3
AX14431,ENX2028,A170,EMP1042,C1514,44510,4
AX14433,ENX2053,A171,EMP1007,C1436,44487,1
AX14435,ENX2012,A101,EMP1019,C1272,44480,1
AX14437,ENX2073,A143,EMP1014,C1001,44495,4
AX14440,ENX2035,A139,EMP1005,C1393,44548,1
AX14442,ENX2099,A121,EMP1014,C1517,44263,3
AX14445,ENX2037,A127,EMP1032,C1629,44477,1
AX14447,ENX2043,A171,EMP1023,C1473,44327,1
AX14451,ENX2003,A158,EMP1035,C1685,44313,1
AX14452,ENX2017,A152,EMP1012,C1344,44519,4
AX14454,ENX2022,A116,EMP1004,C1793,44485,1
AX14456,ENX2001,A155,EMP1030,C1176,44501,4
AX14457,ENX2078,A119,EMP1001,C1327,44275,4
AX14461,ENX2069,A168,EMP1028,C1765,44270,1
AX14463,ENX2028,A101,EMP1030,C1318,44223,4
AX14464,ENX2051,A137,EMP1026,C1680,44521,4
AX14465,ENX2039,A169,EMP1014,C1661,44219,1
AX14466,ENX2002,A131,EMP1029,C1679,44381,1
AX14473,ENX2057,A141,EMP1015,C1244,44383,3
AX14477,ENX2030,A129,EMP1011,C1088,44335,2
AX14478,ENX2047,A135,EMP1036,C1357,44560,3
AX14482,ENX2019,A172,EMP1023,C1563,44299,1
AX14483,ENX2062,A117,EMP1031,C1264,44311,3
AX14484,ENX2010,A156,EMP1027,C1601,44312,1
AX14486,ENX2081,A165,EMP1042,C1210,44292,3
AX14496,ENX2081,A100,EMP1028,C1510,44352,4
AX14499,ENX2072,A159,EMP1007,C1764,44381,3
AX14503,ENX2051,A160,EMP1039,C1787,44314,1
AX14505,ENX2074,A109,EMP1009,C1360,44362,1
AX14510,ENX2043,A154,EMP1022,C1728,44310,1
AX14511,ENX2054,A151,EMP1025,C1531,44318,2
AX14517,ENX2022,A136,EMP1011,C1471,44338,1
AX14518,ENX2076,A169,EMP1038,C1227,44520,1
AX14523,ENX2059,A132,EMP1005,C1168,44372,1
AX14525,ENX2075,A105,EMP1028,C1503,44373,3
AX14534,ENX2036,A113,EMP1042,C1405,44372,4
AX14535,ENX2015,A155,EMP1012,C1010,44546,2
AX14543,ENX2010,A144,EMP1014,C1490,44524,3
AX14550,ENX2035,A161,EMP1003,C1268,44377,3
AX14554,ENX2041,A144,EMP1014,C1100,44269,1
AX14558,ENX2070,A131,EMP1002,C1707,44550,1
AX14560,ENX2085,A158,EMP1035,C1600,44421,2
AX14564,ENX2022,A164,EMP1033,C1110,44436,1
AX14565,ENX2057,A119,EMP1017,C1002,44498,1
AX14568,ENX2096,A158,EMP1003,C1623,44524,3
AX14570,ENX2076,A125,EMP1007,C1047,44405,4
AX14577,ENX2045,A144,EMP1040,C1796,44428,3
AX14578,ENX2035,A151,EMP1034,C1663,44256,1
AX14583,ENX2092,A165,EMP1001,C1566,44303,4
AX14585,ENX2023,A138,EMP1030,C1714,44263,3
AX14586,ENX2045,A144,EMP1043,C1373,44445,1
AX14593,ENX2015,A113,EMP1040,C1328,44362,1
AX14597,ENX2008,A129,EMP1010,C1722,44358,2
AX14598,ENX2022,A170,EMP1040,C1243,44317,3
AX14603,ENX2041,A134,EMP1013,C1501,44340,3
AX14608,ENX2096,A168,EMP1013,C1540,44347,3
AX14611,ENX2015,A156,EMP1039,C1545,44543,2
AX14612,ENX2074,A141,EMP1034,C1139,44416,1
AX14613,ENX2049,A169,EMP1026,C1463,44450,4
AX14614,ENX2061,A151,EMP1026,C1524,44218,1
AX14615,ENX2031,A116,EMP1017,C1597,44413,3
AX14619,ENX2092,A150,EMP1023,C1600,44483,2
AX14623,ENX2080,A138,EMP1004,C1164,44221,1
AX14624,ENX2036,A128,EMP1027,C1093,44530,3
AX14626,ENX2046,A126,EMP1012,C1536,44501,1
