Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
AX13792,ENX2012,A122,EMP1001,C1581,43832,3
AX13793,ENX2015,A168,EMP1010,C1586,43887,2
AX13794,ENX2094,A122,EMP1011,C1411,44191,1
AX13797,ENX2091,A152,EMP1027,C1647,43951,1
AX13800,ENX2063,A173,EMP1042,C1179,43987,3
AX13804,ENX2071,A153,EMP1042,C1676,43918,1
AX13805,ENX2066,A146,EMP1037,C1707,44177,2
AX13810,ENX2023,A159,EMP1014,C1732,43930,3
AX13820,ENX2021,A172,EMP1011,C1800,43962,2
AX13821,ENX2031,A112,EMP1044,C1790,44019,4
AX13822,ENX2093,A105,EMP1019,C1218,44154,2
AX13823,ENX2055,A132,EMP1018,C1688,44141,3
AX13825,ENX2081,A142,EMP1000,C1419,43871,2
AX13826,ENX2071,A108,EMP1002,C1345,44076,1
AX13827,ENX2068,A150,EMP1034,C1260,44011,2
AX13828,ENX2018,A113,EMP1021,C1183,44142,1
AX13831,ENX2079,A155,EMP1031,C1228,44098,1
AX13834,ENX2023,A103,EMP1036,C1422,43876,3
AX13841,ENX2025,A107,EMP1000,C1154,44164,4
AX13844,ENX2002,A103,EMP1003,C1490,44000,1
AX13845,ENX2070,A148,EMP1033,C1675,43962,1
AX13847,ENX2051,A149,EMP1004,C1428,44109,3
AX13851,ENX2023,A105,EMP1011,C1326,44045,1
AX13853,ENX2074,A160,EMP1017,C1440,43987,1
AX13855,ENX2022,A108,EMP1027,C1290,43929,1
AX13856,ENX2045,A149,EMP1018,C1427,44014,4
AX13859,ENX2089,A109,EMP1044,C1508,44192,1
AX13868,ENX2061,A108,EMP1012,C1357,44052,1
AX13870,ENX2025,A137,EMP1022,C1612,44032,1
AX13872,ENX2064,A150,EMP1026,C1670,43926,1
AX13873,ENX2000,A135,EMP1030,C1267,44117,4
AX13874,ENX2016,A154,EMP1029,C1725,44164,1
AX13880,ENX2023,A121,EMP1031,C1227,43902,3
AX13882,ENX2016,A142,EMP1026,C1275,44155,1
AX13883,ENX2040,A157,EMP1013,C1405,44009,1
AX13884,ENX2012,A129,EMP1040,C1349,43990,3
AX13885,ENX2035,A105,EMP1026,C1071,43973,1
AX13886,ENX2043,A164,EMP1000,C1590,44175,1
AX13889,ENX2092,A141,EMP1019,C1526,43888,1
AX13892,ENX2067,A109,EMP1043,C1470,44054,3
AX13895,ENX2069,A135,EMP1033,C1441,44058,1
AX13899,ENX2019,A141,EMP1024,C1449,43884,2
AX13901,ENX2093,A158,EMP1007,C1682,44044,1
AX13905,ENX2067,A146,EMP1027,C1640,44057,4
AX13907,ENX2000,A148,EMP1002,C1706,44177,1
AX13911,ENX2005,A147,EMP1012,C1036,44175,1
AX13912,ENX2036,A124,EMP1012,C1595,43952,3
AX13915,ENX2031,A103,EMP1036,C1250,43902,3
AX13916,ENX2014,A135,EMP1021,C1658,44168,2
AX13917,ENX2006,A152,EMP1022,C1409,43873,2
AX13927,ENX2019,A146,EMP1013,C1620,44029,2
AX13932,ENX2065,A128,EMP1042,C1381,43865,2
AX13933,ENX2090,A110,EMP1017,C1244,43862,3
AX13939,ENX2023,A115,EMP1028,C1521,43837,4
AX13942,ENX2028,A108,EMP1000,C1034,44048,3
AX13943,ENX2025,A124,EMP1034,C1005,44053,1
AX13945,ENX2088,A142,EMP1039,C1514,44050,1
AX13946,ENX2069,A164,EMP1002,C1115,44011,3
AX13950,ENX2081,A105,EMP1006,C1484,44125,1
AX13959,ENX2063,A114,EMP1034,C1211,43856,4
AX13961,ENX2026,A141,EMP1040,C1655,44121,2
AX13963,ENX2045,A164,EMP1044,C1656,44054,3
AX13965,ENX2032,A143,EMP1030,C1401,43990,1
AX13970,ENX2090,A138,EMP1042,C1335,44059,2
AX13974,ENX2025,A165,EMP1022,C1462,44005,3
AX13977,ENX2087,A132,EMP1005,C1609,44048,3
AX13978,ENX2066,A136,EMP1027,C1214,44060,4
AX13979,ENX2096,A109,EMP1039,C1543,44164,1
AX13980,ENX2046,A141,EMP1014,C1068,43920,1
AX13981,ENX2039,A116,EMP1001,C1504,44104,1
AX13982,ENX2015,A139,EMP1028,C1514,44021,1
AX13983,ENX2040,A111,EMP1033,C1683,44172,2
AX13985,ENX2020,A122,EMP1016,C1264,44138,2
AX13987,ENX2096,A155,EMP1019,C1282,44089,3
AX13988,ENX2087,A164,EMP1040,C1794,44082,1
AX13992,ENX2077,A142,EMP1011,C1099,44176,4
AX13993,ENX2074,A167,EMP1014,C1517,44165,1
AX13998,ENX2020,A127,EMP1014,C1374,44188,1
AX14001,ENX2019,A160,EMP1003,C1164,43870,1
AX14003,ENX2037,A123,EMP1007,C1035,44021,2
AX14005,ENX2073,A119,EMP1043,C1142,43903,3
AX14006,ENX2008,A173,EMP1024,C1288,43833,1
AX14009,ENX2020,A168,EMP1025,C1719,43974,1
AX14016,ENX2100,A102,EMP1007,C1349,43835,2
AX14019,ENX2056,A113,EMP1009,C1147,44166,1
AX14020,ENX2011,A169,EMP1044,C1493,44051,1
AX14021,ENX2054,A113,EMP1021,C1315,43848,1
AX14028,ENX2079,A144,EMP1022,C1294,44134,3
AX14037,ENX2062,A113,EMP1001,C1111,44179,2
AX14038,ENX2006,A169,EMP1018,C1538,43841,3
AX14039,ENX2045,A140,EMP1033,C1475,44027,4
AX14043,ENX2040,A145,EMP1029,C1606,44005,3
AX14044,ENX2036,A136,EMP1041,C1170,43832,4
AX14045,ENX2098,A138,EMP1012,C1125,43854,1
AX14046,ENX2056,A112,EMP1037,C1267,44103,1
AX14049,ENX2055,A107,EMP1027,C1667,44166,4
AX14053,ENX2095,A126,EMP1015,C1419,44056,3
AX14054,ENX2048,A117,EMP1000,C1568,44181,4
AX14055,ENX2098,A141,EMP1006,C1724,44195,4
AX14057,ENX2080,A103,EMP1037,C1701,44051,2
AX14059,ENX2003,A136,EMP1015,C1778,43992,1
AX14061,ENX2038,A139,EMP1043,C1486,44102,1
AX14069,ENX2078,A118,EMP1020,C1731,44017,1
AX14074,ENX2079,A144,EMP1003,C1726,44005,4
AX14077,ENX2075,A140,EMP1012,C1470,43980,2
AX14080,ENX2045,A156,EMP1014,C1084,44123,4
AX14082,ENX2099,A103,EMP1035,C1136,43903,1
AX14083,ENX2036,A128,EMP1003,C1099,43996,3
AX14086,ENX2059,A160,EMP1033,C1077,44076,1
AX14087,ENX2063,A153,EMP1034,C1023,44066,3
AX14088,ENX2078,A115,EMP1021,C1220,44090,2
AX14099,ENX2062,A165,EMP1010,C1491,44081,3
AX14100,ENX2044,A127,EMP1037,C1377,44085,3
AX14108,ENX2010,A111,EMP1024,C1365,44181,1
AX14112,ENX2051,A144,EMP1025,C1254,44040,1
AX14113,ENX2047,A160,EMP1039,C1458,44075,1
AX14115,ENX2088,A142,EMP1021,C1435,44093,1
AX14117,ENX2035,A136,EMP1001,C1389,43999,1
AX14120,ENX2005,A107,EMP1011,C1125,43938,1
AX14124,ENX2016,A141,EMP1019,C1501,44127,3
AX14130,ENX2013,A131,EMP1007,C1346,43861,1
AX14131,ENX2073,A135,EMP1004,C1498,43850,2
AX14133,ENX2054,A164,EMP1004,C1419,44167,3
AX14137,ENX2023,A162,EMP1030,C1620,44188,1
AX14142,ENX2068,A156,EMP1019,C1101,44091,1
AX14143,ENX2062,A155,EMP1023,C1603,43868,2
AX14145,ENX2042,A142,EMP1023,C1636,44140,1
AX14151,ENX2019,A152,EMP1010,C1465,43927,2
AX14156,ENX2082,A136,EMP1039,C1040,44102,3
AX14158,ENX2044,A170,EMP1000,C1497,43985,1
AX14159,ENX2087,A152,EMP1035,C1379,44032,2
AX14161,ENX2053,A117,EMP1022,C1764,43948,1
AX14162,ENX2076,A157,EMP1033,C1232,43908,3
AX14166,ENX2009,A101,EMP1029,C1685,44156,1
AX14169,ENX2044,A159,EMP1013,C1083,43852,1
AX14170,ENX2066,A128,EMP1003,C1285,44093,1
AX14172,ENX2092,A141,EMP1019,C1049,44139,1
AX14173,ENX2089,A122,EMP1035,C1344,44116,3
AX14174,ENX2011,A165,EMP1001,C1041,44189,3
AX14175,ENX2022,A149,EMP1022,C1160,44162,1
AX14176,ENX2096,A168,EMP1000,C1120,44146,1
AX14177,ENX2022,A155,EMP1017,C1637,44140,1
AX14179,ENX2040,A100,EMP1020,C1454,43860,3
AX14182,ENX2013,A162,EMP1010,C1626,44116,3
AX14187,ENX2032,A123,EMP1027,C1559,43941,1
AX14193,ENX2068,A167,EMP1006,C1497,44084,1
AX14195,ENX2044,A112,EMP1000,C1246,44045,1
AX14196,ENX2051,A136,EMP1007,C1096,44102,1
AX14200,ENX2083,A154,EMP1038,C1210,44050,1
AX14201,ENX2045,A134,EMP1025,C1715,43926,3
AX14205,ENX2022,A151,EMP1036,C1465,44104,3
AX14210,ENX2044,A149,EMP1004,C1043,44038,1
AX14211,ENX2073,A151,EMP1016,C1386,43875,1
AX14214,ENX2032,A120,EMP1033,C1633,44179,3
AX14217,ENX2053,A108,EMP1033,C1343,44015,2
AX14218,ENX2100,A130,EMP1040,C1656,43913,3
AX14224,ENX2064,A114,EMP1010,C1505,44116,1
AX14229,ENX2039,A100,EMP1004,C1555,44027,3
AX14230,ENX2081,A154,EMP1022,C1354,44085,3
AX14231,ENX2006,A170,EMP1023,C1786,43928,1
AX14236,ENX2006,A141,EMP1037,C1226,43981,1
AX14237,ENX2072,A133,EMP1026,C1543,44076,4
AX14248,ENX2036,A139,EMP1001,C1265,43998,3
AX14254,ENX2084,A151,EMP1041,C1770,43909,4
AX14257,ENX2028,A129,EMP1036,C1418,43870,1
AX14258,ENX2006,A145,EMP1021,C1668,44069,4
AX14259,ENX2017,A150,EMP1040,C1740,44061,2
AX14260,ENX2091,A119,EMP1040,C1008,43903,1
AX14262,ENX2069,A159,EMP1043,C1276,44112,1
AX14264,ENX2015,A160,EMP1002,C1484,44179,4
AX14268,ENX2072,A130,EMP1036,C1061,44083,1
AX14269,ENX2027,A128,EMP1002,C1501,43927,1
AX14272,ENX2041,A118,EMP1024,C1314,43846,3
AX14285,ENX2090,A147,EMP1015,C1538,44016,4
AX14290,ENX2058,A114,EMP1029,C1489,44061,4
AX14293,ENX2067,A171,EMP1015,C1170,43956,1
AX14298,ENX2031,A137,EMP1021,C1717,44081,1
AX14300,ENX2081,A157,EMP1001,C1294,43984,3
AX14312,ENX2077,A146,EMP1042,C1279,44139,1
AX14313,ENX2035,A111,EMP1026,C1569,44124,4
AX14314,ENX2040,A139,EMP1017,C1428,43859,1
AX14317,ENX2012,A142,EMP1005,C1678,44044,3
AX14318,ENX2014,A172,EMP1020,C1450,44176,3
AX14321,ENX2003,A102,EMP1003,C1176,44157,1
AX14323,ENX2018,A110,EMP1044,C1577,44173,1
AX14328,ENX2079,A127,EMP1033,C1035,44175,3
AX14329,ENX2052,A172,EMP1014,C1594,44043,1
AX14330,ENX2026,A140,EMP1030,C1067,44023,2
AX14333,ENX2020,A136,EMP1027,C1563,43957,2
AX14338,ENX2046,A135,EMP1032,C1490,43954,3
AX14340,ENX2079,A113,EMP1016,C1538,43938,2
AX14342,ENX2068,A109,EMP1004,C1178,44132,4
AX14344,ENX2002,A123,EMP1001,C1660,43944,4
AX14345,ENX2032,A134,EMP1042,C1668,44003,4
AX14346,ENX2026,A115,EMP1020,C1415,44129,2
AX14347,ENX2011,A106,EMP1018,C1408,44153,1
AX14354,ENX2042,A104,EMP1024,C1195,44158,2
AX14356,ENX2067,A165,EMP1017,C1527,43980,3
AX14361,ENX2058,A118,EMP1043,C1729,44062,2
AX14362,ENX2100,A145,EMP1002,C1047,44011,3
AX14365,ENX2039,A119,EMP1022,C1516,43930,2
AX14366,ENX2004,A101,EMP1026,C1172,43846,2
AX14373,ENX2003,A166,EMP1007,C1778,43988,4
AX14374,ENX2057,A118,EMP1029,C1270,43942,3
AX14375,ENX2068,A102,EMP1039,C1083,44039,4
AX14385,ENX2017,A150,EMP1007,C1774,44118,3
AX14388,ENX2049,A123,EMP1031,C1333,44022,3
AX14389,ENX2079,A107,EMP1010,C1584,44019,1
AX14390,ENX2004,A101,EMP1016,C1456,44164,1
AX14393,ENX2088,A121,EMP1031,C1780,43870,2
AX14395,ENX2011,A141,EMP1036,C1619,43995,3
AX14396,ENX2092,A126,EMP1013,C1430,43928,2
AX14398,ENX2088,A147,EMP1035,C1777,43956,1
AX14402,ENX2042,A128,EMP1001,C1717,43967,1
AX14403,ENX2093,A115,EMP1000,C1775,43963,1
AX14405,ENX2078,A159,EMP1026,C1696,44138,2
AX14406,ENX2084,A139,EMP1012,C1573,44190,1
AX14409,ENX2077,A116,EMP1033,C1049,44008,4
AX14412,ENX2011,A127,EMP1007,C1028,44033,1
AX14417,ENX2066,A115,EMP1029,C1700,44131,2
AX14422,ENX2073,A130,EMP1044,C1149,44058,1
AX14424,ENX2064,A156,EMP1002,C1750,44110,2
AX14425,ENX2081,A140,EMP1040,C1270,43916,1
AX14427,ENX2100,A116,EMP1002,C1142,44133,1
AX14430,ENX2018,A106,EMP1028,C1661,44047,3
AX14434,ENX2088,A116,EMP1001,C1318,44108,1
AX14438,ENX2077,A100,EMP1011,C1513,44084,2
AX14439,ENX2026,A146,EMP1003,C1006,44099,3
AX14441,ENX2004,A110,EMP1044,C1783,43926,3
AX14443,ENX2032,A104,EMP1037,C1356,44023,2
AX14444,ENX2025,A140,EMP1012,C1061,44007,1
AX14449,ENX2096,A116,EMP1014,C1009,44028,2
AX14453,ENX2090,A173,EMP1018,C1377,44071,1
AX14458,ENX2065,A128,EMP1010,C1400,44047,1
AX14460,ENX2071,A111,EMP1022,C1302,43884,2
AX14468,ENX2032,A119,EMP1004,C1591,43906,2
AX14469,ENX2077,A157,EMP1011,C1220,43863,2
AX14470,ENX2065,A126,EMP1036,C1315,43934,1
AX14471,ENX2060,A149,EMP1009,C1027,44102,1
AX14472,ENX2043,A123,EMP1009,C1453,44042,4
AX14487,ENX2082,A151,EMP1042,C1632,44138,3
AX14488,ENX2066,A101,EMP1027,C1174,43879,1
AX14490,ENX2029,A101,EMP1010,C1339,44014,2
AX14493,ENX2006,A137,EMP1007,C1193,44064,1
AX14495,ENX2044,A122,EMP1002,C1332,43879,1
AX14500,ENX2050,A108,EMP1025,C1076,44192,3
AX14502,ENX2075,A160,EMP1013,C1204,44051,1
AX14504,ENX2003,A147,EMP1039,C1093,43906,1
AX14507,ENX2061,A133,EMP1012,C1755,44128,3
AX14513,ENX2064,A135,EMP1037,C1483,44164,4
AX14514,ENX2085,A162,EMP1012,C1734,44101,1
AX14516,ENX2079,A129,EMP1044,C1523,44093,2
AX14519,ENX2083,A141,EMP1043,C1708,43973,2
AX14520,ENX2010,A119,EMP1017,C1366,43920,3
AX14522,ENX2062,A111,EMP1015,C1031,43925,2
AX14524,ENX2095,A165,EMP1015,C1765,43862,3
AX14526,ENX2071,A145,EMP1037,C1650,44006,1
AX14527,ENX2092,A142,EMP1010,C1678,44011,3
AX14531,ENX2041,A106,EMP1036,C1407,44111,1
AX14532,ENX2046,A163,EMP1004,C1442,44114,1
AX14533,ENX2079,A128,EMP1017,C1696,43968,1
AX14536,ENX2070,A146,EMP1029,C1543,43995,2
AX14538,ENX2031,A168,EMP1025,C1755,44025,2
AX14540,ENX2039,A110,EMP1002,C1271,43996,1
AX14542,ENX2033,A135,EMP1013,C1366,43844,4
AX14544,ENX2071,A158,EMP1035,C1016,43955,1
AX14545,ENX2083,A154,EMP1020,C1697,44195,1
AX14547,ENX2094,A155,EMP1016,C1483,43855,1
AX14551,ENX2013,A106,EMP1011,C1111,44094,2
AX14555,ENX2097,A165,EMP1035,C1011,44116,3
AX14559,ENX2087,A164,EMP1015,C1682,44058,4
AX14562,ENX2042,A166,EMP1044,C1562,43984,3
AX14566,ENX2076,A147,EMP1002,C1343,44118,3
AX14567,ENX2068,A138,EMP1024,C1224,43869,1
AX14569,ENX2068,A134,EMP1004,C1650,43939,3
AX14571,ENX2002,A152,EMP1034,C1372,44157,1
AX14572,ENX2011,A138,EMP1041,C1195,44130,2
AX14573,ENX2087,A141,EMP1013,C1483,44004,2
AX14574,ENX2047,A134,EMP1022,C1299,43832,1
AX14575,ENX2022,A128,EMP1004,C1570,44001,4
AX14576,ENX2077,A153,EMP1008,C1146,43910,3
AX14580,ENX2057,A172,EMP1001,C1267,44111,1
AX14581,ENX2002,A123,EMP1044,C1265,44006,4
AX14584,ENX2051,A165,EMP1027,C1634,43938,1
AX14588,ENX2090,A144,EMP1003,C1419,44139,1
AX14589,ENX2068,A123,EMP1042,C1268,43952,1
AX14590,ENX2056,A155,EMP1014,C1370,44061,1
AX14591,ENX2044,A146,EMP1026,C1469,44195,3
AX14592,ENX2066,A145,EMP1043,C1109,43998,1
AX14595,ENX2092,A165,EMP1038,C1314,44156,1
AX14596,ENX2083,A142,EMP1024,C1709,44103,1
AX14599,ENX2024,A110,EMP1037,C1752,43916,1
AX14600,ENX2035,A114,EMP1030,C1762,43885,4
AX14601,ENX2024,A143,EMP1041,C1675,44062,1
AX14604,ENX2005,A146,EMP1036,C1755,43840,1
AX14605,ENX2068,A166,EMP1007,C1769,44069,2
AX14606,ENX2012,A124,EMP1017,C1749,43855,3
AX14610,ENX2077,A142,EMP1002,C1071,44137,4
AX14616,ENX2054,A164,EMP1004,C1760,43983,3
AX14620,ENX2097,A126,EMP1011,C1406,43924,2
AX14622,ENX2058,A136,EMP1040,C1664,43941,1
AX14627,ENX2002,A130,EMP1027,C1028,44085,1
AX14631,ENX2000,A100,EMP1014,C1118,44130,1
AX14633,ENX2009,A135,EMP1040,C1253,44025,1
AX14639,ENX2072,A103,EMP1018,C1792,44012,1
AX14641,ENX2066,A101,EMP1036,C1346,44007,3
AX14642,ENX2068,A107,EMP1033,C1477,43926,4
AX14644,ENX2079,A114,EMP1031,C1578,44117,3
AX14646,ENX2083,A124,EMP1020,C1388,44090,4
AX14648,ENX2049,A148,EMP1025,C1380,44099,1
AX14652,ENX2081,A155,EMP1043,C1265,43888,1
AX14660,ENX2069,A100,EMP1029,C1793,44149,1
AX14662,ENX2049,A114,EMP1042,C1027,44044,3
AX14664,ENX2063,A130,EMP1022,C1509,43987,1
AX14667,ENX2085,A160,EMP1010,C1022,43902,3
AX14669,ENX2065,A118,EMP1002,C1722,44027,1
AX14670,ENX2010,A130,EMP1016,C1104,44138,3
AX14671,ENX2042,A122,EMP1010,C1383,44158,4
AX14677,ENX2009,A137,EMP1035,C1283,43861,4
AX14682,ENX2085,A143,EMP1033,C1654,44107,1
AX14684,ENX2045,A129,EMP1013,C1022,44063,1
AX14686,ENX2020,A158,EMP1008,C1043,43853,1
AX14690,ENX2001,A122,EMP1033,C1145,44191,1
AX14691,ENX2024,A169,EMP1035,C1003,44068,3
AX14692,ENX2000,A156,EMP1001,C1328,43866,4
AX14696,ENX2058,A134,EMP1035,C1168,44066,4
AX14697,ENX2025,A122,EMP1039,C1170,44163,3
AX14699,ENX2020,A160,EMP1041,C1466,43985,1
AX14700,ENX2055,A159,EMP1041,C1095,44069,1
AX14702,ENX2100,A106,EMP1000,C1259,43917,4
AX14703,ENX2029,A147,EMP1032,C1595,43894,1
AX14709,ENX2003,A100,EMP1009,C1557,44083,3
AX14711,ENX2078,A171,EMP1029,C1202,44006,1
AX14713,ENX2088,A117,EMP1011,C1152,44006,1
AX14714,ENX2068,A122,EMP1039,C1787,44125,1
AX14715,ENX2067,A116,EMP1043,C1413,44155,2
AX14717,ENX2016,A124,EMP1021,C1676,44094,4
AX14721,ENX2074,A159,EMP1001,C1348,43847,2
AX14726,ENX2042,A171,EMP1015,C1761,44189,2
AX14727,ENX2004,A153,EMP1017,C1504,44182,1
AX14729,ENX2037,A165,EMP1031,C1358,44132,1
AX14734,ENX2052,A119,EMP1020,C1232,43867,1
AX14736,ENX2069,A105,EMP1004,C1450,43951,1
AX14739,ENX2028,A125,EMP1018,C1204,43876,1
AX14741,ENX2028,A109,EMP1001,C1706,43900,2
AX14743,ENX2021,A148,EMP1044,C1591,43952,1
AX14744,ENX2018,A170,EMP1005,C1461,44109,3
AX14748,ENX2026,A154,EMP1039,C1130,44086,1
AX14749,ENX2041,A162,EMP1034,C1256,44070,1
AX14750,ENX2083,A149,EMP1007,C1646,43831,2
AX14752,ENX2081,A128,EMP1009,C1493,44137,1
AX14756,ENX2056,A160,EMP1028,C1111,43964,1
AX14760,ENX2078,A144,EMP1036,C1385,43900,1
AX14762,ENX2011,A135,EMP1014,C1093,44077,4
AX14764,ENX2023,A147,EMP1029,C1357,43831,4
AX14765,ENX2010,A118,EMP1042,C1382,44191,1
AX14767,ENX2018,A129,EMP1012,C1180,43924,2
AX14772,ENX2049,A117,EMP1039,C1499,44094,1
AX14774,ENX2027,A114,EMP1008,C1140,43965,3
AX14779,ENX2073,A168,EMP1006,C1100,43944,4
AX14780,ENX2050,A131,EMP1008,C1531,44003,1
AX14787,ENX2043,A101,EMP1030,C1405,44178,1
AX14793,ENX2072,A140,EMP1002,C1420,43901,1
AX14795,ENX2070,A144,EMP1038,C1425,43845,1
AX14796,ENX2018,A141,EMP1015,C1454,43919,2
AX14800,ENX2067,A166,EMP1040,C1235,44075,1
AX14802,ENX2089,A169,EMP1033,C1123,44130,2
AX14805,ENX2032,A119,EMP1024,C1327,44113,1
AX14807,ENX2044,A112,EMP1044,C1498,44085,1
AX14808,ENX2067,A114,EMP1003,C1179,44180,3
AX14809,ENX2053,A143,EMP1006,C1048,44078,2
AX14813,ENX2051,A105,EMP1034,C1186,44108,3
AX14814,ENX2070,A171,EMP1003,C1270,44150,1
AX14819,ENX2007,A147,EMP1016,C1035,43837,1
AX14829,ENX2064,A146,EMP1022,C1700,43980,4
AX14832,ENX2067,A110,EMP1028,C1774,44109,4
AX14834,ENX2012,A142,EMP1013,C1431,43837,2
AX14835,ENX2015,A138,EMP1014,C1478,44107,1
AX14841,ENX2071,A156,EMP1035,C1245,43864,3
AX14842,ENX2033,A142,EMP1044,C1040,44179,2
AX14843,ENX2021,A147,EMP1031,C1057,44001,2
AX14845,ENX2016,A116,EMP1012,C1386,43964,1
AX14849,ENX2013,A133,EMP1032,C1723,44136,3
AX14852,ENX2070,A129,EMP1024,C1342,44079,1
AX14856,ENX2075,A127,EMP1017,C1525,43911,2
AX14857,ENX2093,A147,EMP1030,C1094,43862,4
AX14858,ENX2011,A133,EMP1040,C1257,44176,1
AX14859,ENX2061,A140,EMP1003,C1105,44047,3
AX14861,ENX2070,A111,EMP1021,C1637,43910,1
AX14862,ENX2065,A172,EMP1000,C1406,43867,3
AX14864,ENX2005,A122,EMP1013,C1175,44170,1
AX14865,ENX2002,A125,EMP1041,C1511,44089,2
AX14871,ENX2052,A162,EMP1034,C1612,43849,1
AX14874,ENX2074,A146,EMP1035,C1660,44085,1
AX14875,ENX2025,A130,EMP1017,C1249,44147,1
AX14877,ENX2010,A128,EMP1031,C1643,43941,1
AX14878,ENX2006,A102,EMP1008,C1719,43984,4
AX14883,ENX2018,A123,EMP1011,C1494,44176,1
AX14890,ENX2006,A143,EMP1010,C1025,44015,1
AX14891,ENX2061,A129,EMP1037,C1153,43981,2
AX14897,ENX2041,A118,EMP1032,C1530,44188,2
AX14900,ENX2091,A128,EMP1023,C1286,44023,1
AX14903,ENX2052,A116,EMP1026,C1059,44160,1
AX14904,ENX2006,A168,EMP1001,C1556,43969,1
AX14909,ENX2022,A150,EMP1040,C1080,43936,1
AX14912,ENX2087,A148,EMP1001,C1301,44181,4
AX14915,ENX2096,A133,EMP1034,C1771,44097,1
AX14923,ENX2051,A157,EMP1010,C1506,44034,1
AX14924,ENX2070,A119,EMP1032,C1393,43878,4
AX14927,ENX2040,A114,EMP1029,C1354,43903,1
AX14931,ENX2046,A152,EMP1033,C1727,44071,2
AX14933,ENX2094,A165,EMP1018,C1374,43956,3
AX14939,ENX2023,A147,EMP1037,C1485,43883,1
AX14940,ENX2020,A164,EMP1010,C1603,44017,3
AX14941,ENX2044,A112,EMP1036,C1224,43844,1
AX14945,ENX2093,A120,EMP1022,C1272,43867,1
AX14949,ENX2090,A151,EMP1040,C1423,44078,3
AX14953,ENX2022,A161,EMP1024,C1570,44142,3
AX14963,ENX2039,A115,EMP1023,C1498,43946,1
AX14970,ENX2042,A100,EMP1010,C1535,43876,1
AX14980,ENX2007,A166,EMP1005,C1658,43858,3
AX14982,ENX2065,A144,EMP1014,C1368,43841,3
AX14983,ENX2013,A131,EMP1008,C1293,43866,3
AX14984,ENX2023,A147,EMP1029,C1781,44095,1
AX14986,ENX2076,A141,EMP1026,C1019,43983,1
AX14987,ENX2067,A173,EMP1025,C1225,44082,4
AX14988,ENX2024,A127,EMP1021,C1526,43994,3
AX14990,ENX2052,A151,EMP1002,C1470,43853,3
AX14993,ENX2067,A156,EMP1015,C1245,43996,1
AX14994,ENX2030,A127,EMP1041,C1641,43974,1
AX14997,ENX2000,A139,EMP1012,C1399,44138,2
AX14998,ENX2017,A144,EMP1009,C1609,44012,2
AX15003,ENX2076,A166,EMP1035,C1291,44025,1
AX15004,ENX2086,A125,EMP1017,C1676,44130,1
AX15005,ENX2079,A131,EMP1016,C1732,44093,1
AX15008,ENX2039,A103,EMP1017,C1538,44189,3
AX15011,ENX2003,A159,EMP1021,C1094,43832,1
AX15014,ENX2061,A149,EMP1018,C1248,44082,1
AX15015,ENX2045,A165,EMP1001,C1280,44075,2
AX15016,ENX2061,A161,EMP1037,C1338,43980,3
AX15021,ENX2013,A160,EMP1029,C1708,44181,1
AX15022,ENX2046,A167,EMP1021,C1131,43865,3
AX15028,ENX2002,A141,EMP1028,C1738,43905,1
AX15033,ENX2083,A111,EMP1032,C1609,43875,1
AX15034,ENX2024,A135,EMP1031,C1247,44142,3
AX15035,ENX2075,A141,EMP1003,C1345,44127,1
AX15042,ENX2038,A106,EMP1006,C1614,43836,3
AX15045,ENX2009,A106,EMP1016,C1326,44157,3
AX15053,ENX2019,A149,EMP1013,C1434,44077,3
AX15054,ENX2086,A121,EMP1023,C1261,43842,2
AX15058,ENX2034,A129,EMP1026,C1784,43949,1
AX15064,ENX2054,A128,EMP1031,C1445,43966,3
AX15069,ENX2038,A110,EMP1028,C1766,43860,3
AX15071,ENX2054,A139,EMP1036,C1237,43912,1
AX15078,ENX2085,A155,EMP1040,C1769,43847,1
AX15079,ENX2094,A168,EMP1023,C1174,44162,1
AX15081,ENX2062,A173,EMP1018,C1649,43896,4
AX15083,ENX2058,A134,EMP1033,C1416,43840,2
AX15084,ENX2035,A152,EMP1039,C1789,43876,1
AX15085,ENX2042,A170,EMP1031,C1529,43974,3
AX15086,ENX2098,A139,EMP1020,C1284,44093,3
AX15088,ENX2014,A128,EMP1028,C1664,43843,1
AX15091,ENX2073,A109,EMP1025,C1297,44168,2
AX15093,ENX2034,A166,EMP1027,C1650,44063,1
AX15095,ENX2082,A117,EMP1023,C1079,44161,1
AX15097,ENX2096,A113,EMP1029,C1790,43939,4
AX15100,ENX2100,A130,EMP1012,C1545,43861,1
AX15101,ENX2067,A149,EMP1029,C1116,43994,4
AX15102,ENX2075,A101,EMP1014,C1150,44108,4
AX15105,ENX2038,A111,EMP1036,C1129,43832,1
AX15107,ENX2002,A172,EMP1009,C1179,43833,3
AX15108,ENX2040,A132,EMP1017,C1238,43865,3
AX15110,ENX2068,A151,EMP1039,C1258,43992,1
AX15112,ENX2023,A123,EMP1007,C1752,44024,3
AX15119,ENX2058,A105,EMP1000,C1693,43951,2
AX15123,ENX2025,A106,EMP1004,C1249,44163,4
AX15125,ENX2094,A133,EMP1003,C1651,44194,3
AX15132,ENX2014,A166,EMP1012,C1697,44012,1
AX15134,ENX2051,A109,EMP1018,C1335,43975,1
AX15135,ENX2054,A111,EMP1005,C1776,43972,1
AX15136,ENX2052,A169,EMP1042,C1184,43903,3
