Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
AX17066,ENX2022,A151,EMP1024,C1481,43482,4
AX17075,ENX2077,A108,EMP1033,C1304,43530,1
AX17077,ENX2064,A114,EMP1027,C1464,43535,2
AX17112,ENX2033,A106,EMP1021,C1014,43525,1
AX17153,ENX2092,A112,EMP1005,C1637,43494,1
AX17164,ENX2056,A130,EMP1029,C1447,43529,1
AX17182,ENX2034,A113,EMP1024,C1720,43520,1
AX17218,ENX2066,A162,EMP1025,C1079,43481,1
AX17227,ENX2059,A141,EMP1015,C1515,43475,3
AX17239,ENX2065,A105,EMP1035,C1582,43488,4
AX17248,ENX2048,A134,EMP1028,C1698,43538,1
AX17270,ENX2031,A116,EMP1042,C1279,43500,1
AX17282,ENX2082,A149,EMP1044,C1788,43504,1
AX17308,ENX2093,A138,EMP1033,C1199,43537,1
AX17326,ENX2078,A114,EMP1025,C1193,43518,3
AX17328,ENX2089,A173,EMP1033,C1088,43479,1
AX17346,ENX2087,A146,EMP1000,C1632,43472,3
AX17359,ENX2041,A118,EMP1002,C1336,43519,1
AX17367,ENX2071,A140,EMP1019,C1152,43520,2
AX17369,ENX2074,A132,EMP1039,C1788,43535,1
AX17372,ENX2065,A124,EMP1041,C1655,43523,1
AX17379,ENX2068,A117,EMP1019,C1096,43470,3
AX17381,ENX2039,A159,EMP1043,C1204,43506,1
AX17395,ENX2044,A167,EMP1018,C1333,43526,1
AX17408,ENX2062,A146,EMP1037,C1713,43503,2
AX17442,ENX2027,A139,EMP1012,C1212,43511,3
AX17476,ENX2085,A127,EMP1027,C1321,43508,4
AX17482,ENX2065,A167,EMP1006,C1728,43533,1
AX17483,ENX2015,A116,EMP1011,C1122,43504,1
AX17488,ENX2035,A126,EMP1015,C1011,43530,1
AX17493,ENX2073,A100,EMP1040,C1371,43475,3
AX17499,ENX2087,A116,EMP1010,C1147,43485,3
AX17514,ENX2092,A136,EMP1017,C1454,43469,4
AX17525,ENX2064,A172,EMP1039,C1161,43514,1
AX17526,ENX2095,A155,EMP1028,C1590,43533,4
AX17536,ENX2084,A117,EMP1023,C1101,43517,1
AX17558,ENX2020,A151,EMP1030,C1351,43538,2
AX17592,ENX2067,A139,EMP1019,C1627,43494,1
AX17608,ENX2044,A122,EMP1006,C1450,43496,1
AX17632,ENX2078,A115,EMP1037,C1703,43529,4
AX17648,ENX2075,A169,EMP1024,C1597,43538,1
AX17651,ENX2092,A111,EMP1026,C1077,43485,2
AX17658,ENX2049,A111,EMP1018,C1707,43509,3
AX17675,ENX2051,A104,EMP1020,C1384,43481,3
AX17683,ENX2019,A146,EMP1027,C1721,43467,1
AX17690,ENX2061,A126,EMP1003,C1049,43516,3
AX17717,ENX2093,A117,EMP1000,C1658,43487,2
AX17729,ENX2032,A113,EMP1034,C1091,43501,2
AX17748,ENX2060,A163,EMP1027,C1620,43467,1
AX17754,ENX2005,A115,EMP1038,C1519,43533,4
AX17756,ENX2019,A122,EMP1004,C1307,43498,4
AX17760,ENX2100,A108,EMP1037,C1469,43478,3
AX17787,ENX2007,A145,EMP1008,C1637,43532,1
AX17792,ENX2045,A155,EMP1016,C1125,43472,1
AX17809,ENX2066,A111,EMP1043,C1726,43472,2
AX17820,ENX2100,A168,EMP1029,C1002,43505,1
AX17834,ENX2058,A129,EMP1041,C1068,43516,1
AX17846,ENX2078,A131,EMP1024,C1174,43520,2
AX17860,ENX2044,A113,EMP1006,C1499,43510,4
AX17913,ENX2019,A123,EMP1036,C1000,43509,2
AX17977,ENX2023,A107,EMP1015,C1529,43534,1
AX18005,ENX2028,A138,EMP1043,C1040,43511,4
AX18010,ENX2014,A131,EMP1008,C1497,43531,2
AX18031,ENX2031,A144,EMP1042,C1021,43508,1
AX18033,ENX2084,A108,EMP1042,C1698,43504,1
AX18047,ENX2085,A168,EMP1040,C1165,43470,2
AX18066,ENX2001,A149,EMP1018,C1357,43539,1
AX18076,ENX2052,A153,EMP1004,C1498,43480,1
AX18081,ENX2069,A108,EMP1017,C1002,43537,1
AX18118,ENX2000,A107,EMP1030,C1296,43521,2
AX18134,ENX2007,A112,EMP1023,C1576,43480,1
AX18185,ENX2050,A159,EMP1004,C1692,43474,2
AX18194,ENX2001,A168,EMP1016,C1604,43470,1
AX18206,ENX2013,A157,EMP1022,C1011,43520,3
AX18248,ENX2064,A150,EMP1016,C1113,43498,3
AX18277,ENX2080,A123,EMP1021,C1377,43484,1
AX18291,ENX2082,A168,EMP1014,C1756,43473,2
AX18303,ENX2066,A141,EMP1043,C1570,43503,3
AX18328,ENX2073,A114,EMP1029,C1239,43514,4
AX18352,ENX2083,A123,EMP1035,C1058,43535,1
AX18361,ENX2071,A151,EMP1000,C1530,43487,1
AX18391,ENX2095,A100,EMP1015,C1123,43518,4
AX18428,ENX2062,A137,EMP1022,C1756,43519,3
AX18442,ENX2078,A111,EMP1037,C1556,43497,1
AX18450,ENX2041,A142,EMP1040,C1117,43500,1
AX18454,ENX2095,A131,EMP1004,C1775,43469,3
AX18471,ENX2086,A110,EMP1032,C1533,43522,4
AX18496,ENX2067,A126,EMP1017,C1566,43534,3
AX18507,ENX2035,A164,EMP1036,C1079,43516,3
AX18519,ENX2070,A172,EMP1018,C1747,43486,2
AX18525,ENX2023,A165,EMP1019,C1752,43529,1
AX18534,ENX2060,A167,EMP1008,C1013,43534,1
AX18541,ENX2039,A146,EMP1024,C1702,43469,1
AX18596,ENX2086,A145,EMP1006,C1137,43520,1
AX18600,ENX2037,A152,EMP1009,C1245,43496,1
AX18608,ENX2076,A157,EMP1022,C1207,43489,1
AX18610,ENX2087,A131,EMP1029,C1681,43478,1
AX18633,ENX2074,A171,EMP1035,C1022,43479,1
AX18636,ENX2043,A112,EMP1037,C1289,43539,3
AX18658,ENX2055,A147,EMP1021,C1196,43481,1
AX18672,ENX2058,A133,EMP1022,C1079,43474,3
AX18678,ENX2028,A145,EMP1018,C1121,43529,3
AX18710,ENX2093,A108,EMP1001,C1011,43470,1
AX18798,ENX2043,A101,EMP1002,C1441,43479,1
AX18803,ENX2090,A127,EMP1034,C1344,43527,1
AX18806,ENX2092,A128,EMP1043,C1778,43479,1
AX18817,ENX2043,A118,EMP1012,C1262,43487,2
AX18825,ENX2032,A157,EMP1031,C1678,43505,3
AX18826,ENX2052,A135,EMP1040,C1377,43518,3
AX18829,ENX2011,A101,EMP1029,C1449,43468,1
AX18831,ENX2072,A102,EMP1018,C1634,43469,2
AX18836,ENX2085,A161,EMP1018,C1342,43535,1
AX18837,ENX2072,A140,EMP1034,C1509,43528,4
AX18857,ENX2088,A116,EMP1037,C1545,43487,3
AX18921,ENX2031,A125,EMP1043,C1138,43524,3
AX18936,ENX2080,A134,EMP1044,C1758,43532,2
AX18951,ENX2040,A172,EMP1040,C1709,43523,1
AX18974,ENX2049,A137,EMP1009,C1487,43529,3
AX18975,ENX2058,A160,EMP1031,C1707,43472,1
AX18987,ENX2061,A114,EMP1011,C1155,43537,1
AX18994,ENX2015,A149,EMP1004,C1033,43533,1
AX19003,ENX2077,A114,EMP1030,C1398,43487,1
AX19022,ENX2065,A146,EMP1016,C1508,43527,1
AX19052,ENX2075,A158,EMP1009,C1434,43519,1
AX19082,ENX2040,A151,EMP1003,C1260,43489,1
AX19091,ENX2023,A121,EMP1016,C1190,43514,1
AX19097,ENX2007,A127,EMP1017,C1724,43470,1
AX19098,ENX2058,A146,EMP1016,C1318,43492,3
AX19102,ENX2034,A119,EMP1026,C1350,43531,1
AX19118,ENX2096,A144,EMP1026,C1363,43496,1
AX19161,ENX2034,A129,EMP1033,C1749,43507,1
AX19168,ENX2046,A167,EMP1025,C1530,43504,1
AX19173,ENX2002,A142,EMP1024,C1102,43537,2
AX19182,ENX2029,A116,EMP1017,C1365,43517,1
AX19206,ENX2054,A105,EMP1037,C1584,43476,4
AX19225,ENX2028,A137,EMP1009,C1236,43527,3
AX19267,ENX2076,A152,EMP1039,C1209,43497,1
AX19272,ENX2019,A135,EMP1006,C1308,43518,2
AX19274,ENX2071,A170,EMP1003,C1756,43529,4
AX19276,ENX2015,A135,EMP1040,C1087,43472,1
AX19308,ENX2095,A114,EMP1034,C1393,43478,4
AX19332,ENX2012,A147,EMP1002,C1021,43531,4
AX19352,ENX2098,A143,EMP1040,C1711,43504,2
AX19353,ENX2019,A132,EMP1022,C1000,43520,1
AX19387,ENX2043,A173,EMP1003,C1317,43487,1
AX19413,ENX2004,A168,EMP1003,C1789,43484,4
AX19433,ENX2028,A114,EMP1014,C1162,43516,1
AX19435,ENX2012,A168,EMP1019,C1459,43539,1
AX19440,ENX2077,A145,EMP1012,C1348,43503,4
AX19449,ENX2028,A151,EMP1029,C1153,43524,3
AX19455,ENX2080,A151,EMP1018,C1331,43499,1
AX19503,ENX2093,A154,EMP1022,C1655,43490,3
AX19512,ENX2073,A142,EMP1019,C1410,43507,1
AX19520,ENX2028,A138,EMP1039,C1377,43509,1
AX19530,ENX2081,A121,EMP1033,C1724,43479,1
AX19537,ENX2098,A116,EMP1029,C1044,43525,1
AX19554,ENX2013,A133,EMP1044,C1536,43490,2
AX19560,ENX2077,A142,EMP1012,C1571,43470,3
AX19571,ENX2095,A128,EMP1015,C1671,43531,2
AX19573,ENX2071,A102,EMP1004,C1751,43539,1
AX19603,ENX2000,A121,EMP1010,C1031,43503,3
AX19605,ENX2018,A106,EMP1035,C1229,43466,1
AX19626,ENX2003,A106,EMP1005,C1259,43531,3
AX19646,ENX2040,A146,EMP1035,C1292,43525,1
AX19655,ENX2000,A173,EMP1032,C1279,43498,1
AX19686,ENX2021,A162,EMP1006,C1243,43510,3
AX19720,ENX2023,A156,EMP1035,C1720,43512,1
AX19743,ENX2059,A173,EMP1027,C1130,43515,3
AX19755,ENX2011,A163,EMP1006,C1062,43531,4
AX19762,ENX2086,A143,EMP1017,C1736,43502,1
AX19763,ENX2088,A120,EMP1034,C1404,43483,4
AX19789,ENX2007,A170,EMP1021,C1131,43476,2
AX19790,ENX2039,A149,EMP1030,C1725,43489,2
AX19791,ENX2087,A147,EMP1028,C1371,43525,3
AX19795,ENX2076,A110,EMP1039,C1707,43496,1
AX19799,ENX2077,A133,EMP1003,C1524,43500,2
AX19817,ENX2015,A170,EMP1026,C1538,43520,3
AX19834,ENX2003,A145,EMP1025,C1234,43479,4
AX19835,ENX2092,A154,EMP1010,C1719,43513,4
AX19842,ENX2013,A131,EMP1041,C1751,43496,4
AX19855,ENX2065,A125,EMP1005,C1103,43533,1
AX19857,ENX2039,A119,EMP1043,C1789,43529,1
AX19861,ENX2071,A129,EMP1036,C1160,43480,3
AX19868,ENX2040,A122,EMP1019,C1117,43512,1
AX19878,ENX2070,A141,EMP1000,C1783,43536,3
AX19880,ENX2013,A162,EMP1040,C1124,43501,1
AX19906,ENX2069,A154,EMP1041,C1400,43473,1
AX19913,ENX2036,A111,EMP1044,C1382,43525,1
AX19935,ENX2003,A143,EMP1005,C1658,43503,1
AX19975,ENX2088,A112,EMP1013,C1765,43499,4
AX19996,ENX2031,A116,EMP1019,C1433,43524,1
AX19999,ENX2020,A122,EMP1038,C1430,43472,3
AX20005,ENX2055,A151,EMP1031,C1488,43515,1
AX20017,ENX2018,A160,EMP1030,C1043,43538,1
AX20020,ENX2022,A142,EMP1039,C1766,43507,3
AX20035,ENX2015,A147,EMP1016,C1685,43534,4
AX20041,ENX2055,A156,EMP1021,C1070,43533,1
AX20042,ENX2013,A127,EMP1007,C1347,43500,2
AX20083,ENX2093,A124,EMP1031,C1184,43482,1
AX20122,ENX2092,A154,EMP1029,C1619,43469,1
AX20133,ENX2000,A147,EMP1023,C1325,43499,3
AX20145,ENX2056,A171,EMP1011,C1090,43498,4
AX20153,ENX2070,A107,EMP1006,C1655,43478,1
AX20192,ENX2061,A121,EMP1041,C1521,43538,1
AX20222,ENX2033,A114,EMP1007,C1105,43507,1
AX20258,ENX2066,A138,EMP1037,C1752,43517,2
AX20265,ENX2062,A114,EMP1005,C1164,43537,3
AX20268,ENX2094,A173,EMP1036,C1289,43479,2
AX20270,ENX2009,A117,EMP1010,C1724,43522,1
AX20274,ENX2035,A122,EMP1041,C1016,43498,3
AX20275,ENX2045,A107,EMP1009,C1186,43529,4
AX20286,ENX2055,A145,EMP1009,C1342,43481,1
AX20293,ENX2044,A137,EMP1038,C1118,43481,4
AX20322,ENX2033,A122,EMP1042,C1255,43516,2
AX20330,ENX2020,A132,EMP1040,C1753,43471,1
AX20337,ENX2082,A132,EMP1004,C1248,43471,1
AX20353,ENX2060,A125,EMP1023,C1455,43523,1
AX20378,ENX2076,A102,EMP1022,C1100,43472,2
AX20393,ENX2033,A160,EMP1041,C1449,43505,2
AX20399,ENX2002,A146,EMP1033,C1551,43526,3
AX20414,ENX2084,A145,EMP1009,C1384,43489,1
AX20417,ENX2078,A156,EMP1028,C1566,43478,2
AX20418,ENX2009,A151,EMP1034,C1063,43514,1
AX20426,ENX2047,A137,EMP1043,C1392,43484,1
AX20452,ENX2015,A168,EMP1012,C1039,43527,3
AX20454,ENX2071,A106,EMP1012,C1174,43509,3
AX20473,ENX2099,A127,EMP1039,C1505,43512,1
AX20488,ENX2036,A104,EMP1038,C1350,43505,2
AX20501,ENX2013,A127,EMP1030,C1444,43521,2
AX20509,ENX2005,A157,EMP1039,C1532,43474,4
AX20527,ENX2033,A152,EMP1008,C1706,43528,1
AX20546,ENX2007,A140,EMP1032,C1531,43527,1
AX20553,ENX2073,A112,EMP1012,C1154,43468,1
AX20568,ENX2030,A114,EMP1031,C1508,43491,1
AX20599,ENX2028,A152,EMP1017,C1676,43517,4
AX20616,ENX2070,A102,EMP1043,C1092,43534,1
AX20641,ENX2064,A138,EMP1025,C1164,43515,1
AX20657,ENX2075,A139,EMP1034,C1209,43516,1
AX20673,ENX2056,A153,EMP1022,C1695,43480,1
AX20679,ENX2053,A173,EMP1007,C1773,43526,2
AX20683,ENX2007,A162,EMP1024,C1590,43474,2
AX20699,ENX2066,A169,EMP1004,C1772,43481,4
AX20711,ENX2098,A140,EMP1016,C1523,43494,2
AX20723,ENX2010,A146,EMP1043,C1584,43500,2
AX20728,ENX2035,A102,EMP1018,C1129,43507,1
AX20734,ENX2046,A160,EMP1005,C1636,43485,1
AX20750,ENX2071,A115,EMP1017,C1559,43477,1
AX20763,ENX2095,A115,EMP1008,C1034,43495,1
AX20800,ENX2081,A133,EMP1033,C1348,43486,1
AX20825,ENX2067,A120,EMP1004,C1392,43483,2
AX20835,ENX2022,A156,EMP1029,C1097,43480,2
AX20855,ENX2047,A103,EMP1016,C1620,43519,3
AX20863,ENX2049,A148,EMP1018,C1000,43532,3
AX20884,ENX2049,A170,EMP1030,C1542,43521,3
AX20904,ENX2016,A163,EMP1030,C1512,43513,1
AX20939,ENX2019,A155,EMP1021,C1416,43528,1
AX20986,ENX2055,A112,EMP1044,C1007,43537,1
AX20992,ENX2084,A147,EMP1004,C1709,43493,1
AX21001,ENX2004,A156,EMP1016,C1324,43494,1
AX21024,ENX2060,A105,EMP1007,C1789,43494,2
AX21042,ENX2010,A116,EMP1010,C1357,43519,1
AX21065,ENX2097,A170,EMP1006,C1287,43473,1
AX21079,ENX2086,A158,EMP1033,C1714,43531,1
AX21086,ENX2053,A161,EMP1043,C1016,43532,2
AX21126,ENX2000,A150,EMP1038,C1506,43502,1
AX21127,ENX2041,A172,EMP1044,C1179,43474,3
AX21135,ENX2047,A132,EMP1042,C1773,43519,2
AX21153,ENX2042,A172,EMP1035,C1507,43497,1
AX21164,ENX2027,A169,EMP1018,C1658,43491,1
AX21172,ENX2029,A124,EMP1033,C1424,43528,1
AX21174,ENX2039,A102,EMP1035,C1185,43518,1
AX21198,ENX2046,A131,EMP1024,C1095,43498,1
AX21201,ENX2080,A113,EMP1014,C1383,43484,4
AX21215,ENX2055,A102,EMP1002,C1402,43490,1
AX21223,ENX2099,A153,EMP1003,C1273,43512,1
AX21242,ENX2001,A162,EMP1025,C1538,43538,1
AX21244,ENX2054,A101,EMP1041,C1753,43515,1
AX21251,ENX2024,A120,EMP1014,C1061,43504,1
AX21269,ENX2015,A100,EMP1033,C1407,43519,1
AX21282,ENX2090,A118,EMP1018,C1223,43523,2
AX21292,ENX2094,A113,EMP1011,C1688,43539,1
AX21338,ENX2026,A101,EMP1020,C1603,43497,1
AX21382,ENX2056,A152,EMP1007,C1777,43515,1
AX21385,ENX2095,A138,EMP1044,C1303,43467,1
AX21393,ENX2060,A120,EMP1039,C1160,43468,1
AX21402,ENX2015,A142,EMP1038,C1451,43519,4
AX21408,ENX2081,A134,EMP1028,C1376,43531,1
AX21412,ENX2082,A148,EMP1012,C1361,43534,2
AX21416,ENX2064,A107,EMP1023,C1681,43484,3
AX21423,ENX2040,A172,EMP1018,C1578,43530,1
AX21447,ENX2090,A104,EMP1043,C1123,43521,1
AX21460,ENX2094,A133,EMP1031,C1525,43502,2
AX21471,ENX2047,A157,EMP1039,C1449,43511,1
AX21478,ENX2039,A132,EMP1022,C1625,43520,1
AX21479,ENX2046,A160,EMP1040,C1317,43478,1
AX21493,ENX2032,A165,EMP1007,C1080,43529,1
AX21521,ENX2063,A131,EMP1041,C1103,43525,1
AX21536,ENX2067,A137,EMP1018,C1003,43494,1
AX21581,ENX2050,A143,EMP1010,C1146,43513,1
AX21589,ENX2086,A101,EMP1013,C1725,43489,3
AX21606,ENX2061,A141,EMP1034,C1539,43532,1
AX21628,ENX2092,A129,EMP1044,C1335,43498,1
AX21644,ENX2040,A158,EMP1031,C1322,43527,1
AX21663,ENX2013,A142,EMP1024,C1270,43526,3
AX21678,ENX2080,A158,EMP1008,C1332,43481,1
AX21722,ENX2055,A144,EMP1009,C1044,43527,1
AX21760,ENX2034,A116,EMP1033,C1301,43521,3
AX21763,ENX2067,A157,EMP1044,C1176,43526,2
AX21772,ENX2056,A101,EMP1038,C1123,43501,2
AX21793,ENX2051,A124,EMP1025,C1680,43468,1
AX21798,ENX2040,A109,EMP1036,C1367,43474,3
AX21802,ENX2075,A172,EMP1033,C1067,43527,4
AX21840,ENX2023,A127,EMP1016,C1057,43523,1
AX21845,ENX2062,A132,EMP1037,C1353,43499,1
AX21857,ENX2076,A173,EMP1003,C1252,43524,2
AX21883,ENX2077,A104,EMP1013,C1001,43493,2
AX21916,ENX2081,A108,EMP1009,C1232,43520,1
AX21953,ENX2041,A141,EMP1037,C1127,43471,2
AX21954,ENX2019,A110,EMP1004,C1555,43501,3
AX21996,ENX2061,A120,EMP1014,C1560,43527,1
AX22029,ENX2057,A148,EMP1033,C1433,43516,3
AX22031,ENX2046,A108,EMP1034,C1604,43500,3
AX22036,ENX2083,A137,EMP1015,C1687,43489,1
AX22039,ENX2059,A123,EMP1022,C1301,43497,1
AX22055,ENX2029,A133,EMP1028,C1451,43469,1
AX22067,ENX2025,A143,EMP1001,C1669,43473,1
AX22071,ENX2083,A106,EMP1003,C1543,43525,1
AX22084,ENX2043,A121,EMP1008,C1643,43509,3
AX22088,ENX2057,A154,EMP1010,C1798,43512,1
AX22137,ENX2076,A145,EMP1038,C1328,43494,1
AX22161,ENX2079,A146,EMP1018,C1115,43532,3
AX22176,ENX2038,A152,EMP1044,C1774,43497,1
AX22179,ENX2056,A164,EMP1039,C1375,43503,2
AX22180,ENX2057,A166,EMP1002,C1116,43468,1
AX22187,ENX2081,A150,EMP1017,C1722,43472,1
AX22189,ENX2027,A118,EMP1031,C1523,43537,1
AX22199,ENX2018,A122,EMP1026,C1624,43539,2
AX22200,ENX2010,A101,EMP1027,C1693,43505,1
AX22202,ENX2030,A142,EMP1000,C1322,43485,1
AX22205,ENX2002,A173,EMP1012,C1382,43475,3
AX22288,ENX2043,A138,EMP1041,C1775,43520,3
AX22289,ENX2021,A110,EMP1016,C1177,43477,1
AX22314,ENX2030,A145,EMP1029,C1576,43526,3
AX22385,ENX2054,A129,EMP1004,C1699,43510,2
AX22394,ENX2068,A131,EMP1016,C1733,43488,1
AX22407,ENX2034,A122,EMP1025,C1712,43530,4
AX22409,ENX2044,A147,EMP1033,C1182,43494,2
AX22413,ENX2041,A141,EMP1007,C1234,43482,1
AX22416,ENX2084,A159,EMP1018,C1021,43494,3
AX22431,ENX2057,A126,EMP1017,C1638,43491,3
AX22437,ENX2078,A109,EMP1040,C1115,43530,4
AX22453,ENX2015,A138,EMP1017,C1759,43526,3
AX22471,ENX2035,A151,EMP1015,C1568,43480,3
AX22475,ENX2045,A121,EMP1035,C1339,43529,3
AX22491,ENX2032,A165,EMP1009,C1232,43517,3
AX22506,ENX2061,A127,EMP1014,C1059,43533,1
AX22548,ENX2047,A115,EMP1029,C1725,43469,1
AX22549,ENX2016,A137,EMP1038,C1596,43493,1
AX22583,ENX2072,A167,EMP1002,C1237,43537,1
AX22586,ENX2052,A122,EMP1017,C1135,43512,1
AX22608,ENX2026,A115,EMP1016,C1246,43512,4
AX22634,ENX2045,A128,EMP1022,C1349,43481,4
AX22655,ENX2094,A111,EMP1030,C1255,43517,2
AX22715,ENX2062,A157,EMP1044,C1198,43520,3
AX22725,ENX2025,A164,EMP1019,C1779,43507,2
AX22736,ENX2002,A143,EMP1003,C1432,43470,3
AX22747,ENX2055,A137,EMP1009,C1491,43513,4
AX22750,ENX2042,A105,EMP1044,C1144,43502,1
AX22782,ENX2009,A110,EMP1002,C1458,43537,2
AX22797,ENX2003,A110,EMP1004,C1364,43487,1
AX22838,ENX2028,A160,EMP1006,C1013,43480,4
AX22879,ENX2007,A124,EMP1021,C1465,43507,2
AX22885,ENX2083,A144,EMP1009,C1539,43520,1
AX22904,ENX2099,A160,EMP1010,C1134,43521,1
AX22922,ENX2091,A125,EMP1006,C1418,43479,2
AX22926,ENX2020,A137,EMP1016,C1445,43516,3
AX22932,ENX2012,A171,EMP1041,C1742,43507,1
AX22939,ENX2094,A116,EMP1034,C1065,43499,1
AX22943,ENX2090,A128,EMP1044,C1512,43508,2
AX22947,ENX2028,A132,EMP1025,C1165,43490,4
AX22976,ENX2065,A108,EMP1030,C1323,43469,1
AX22985,ENX2075,A139,EMP1007,C1359,43517,2
AX22989,ENX2013,A109,EMP1012,C1752,43504,1
AX23013,ENX2018,A120,EMP1013,C1346,43532,3
AX23035,ENX2086,A100,EMP1008,C1587,43467,4
AX23039,ENX2075,A123,EMP1000,C1091,43537,3
AX23045,ENX2020,A129,EMP1023,C1117,43531,1
AX23052,ENX2065,A100,EMP1004,C1037,43531,1
AX23078,ENX2002,A165,EMP1027,C1452,43518,1
AX23079,ENX2033,A162,EMP1004,C1364,43522,4
AX23084,ENX2032,A106,EMP1040,C1490,43515,1
AX23086,ENX2034,A153,EMP1032,C1708,43530,2
AX23090,ENX2004,A120,EMP1016,C1681,43504,4
AX23143,ENX2036,A119,EMP1010,C1043,43522,1
AX23181,ENX2044,A121,EMP1026,C1021,43530,1
AX23188,ENX2093,A139,EMP1024,C1748,43479,1
AX23229,ENX2093,A161,EMP1028,C1416,43472,3
AX23255,ENX2084,A154,EMP1006,C1371,43481,3
AX23265,ENX2090,A158,EMP1041,C1291,43470,1
AX23283,ENX2023,A106,EMP1041,C1314,43479,1
AX23284,ENX2021,A110,EMP1001,C1561,43524,3
AX23287,ENX2084,A158,EMP1039,C1704,43480,2
AX23313,ENX2005,A152,EMP1014,C1584,43471,3
AX23320,ENX2051,A115,EMP1002,C1236,43527,2
AX23334,ENX2091,A143,EMP1005,C1036,43482,1
AX23361,ENX2034,A125,EMP1041,C1529,43539,3
AX23391,ENX2089,A128,EMP1002,C1533,43515,3
AX23392,ENX2027,A121,EMP1029,C1053,43507,4
AX23400,ENX2083,A160,EMP1039,C1510,43491,2
AX23404,ENX2078,A103,EMP1014,C1235,43510,1
AX23413,ENX2068,A172,EMP1032,C1512,43524,4
AX23420,ENX2066,A126,EMP1024,C1701,43524,1
AX23440,ENX2023,A116,EMP1018,C1160,43507,1
AX23464,ENX2069,A145,EMP1002,C1657,43507,3
AX23483,ENX2018,A150,EMP1011,C1532,43517,1
AX23517,ENX2003,A121,EMP1038,C1077,43495,1
AX23536,ENX2033,A126,EMP1014,C1081,43523,2
AX23541,ENX2033,A135,EMP1014,C1620,43485,1
AX23548,ENX2009,A137,EMP1040,C1011,43496,2
AX23550,ENX2081,A113,EMP1000,C1272,43531,2
AX23557,ENX2080,A122,EMP1012,C1178,43487,1
AX23560,ENX2091,A163,EMP1005,C1495,43514,1
AX23562,ENX2079,A135,EMP1041,C1232,43484,1
AX23567,ENX2025,A152,EMP1032,C1122,43476,1
AX23568,ENX2043,A142,EMP1020,C1148,43537,1
AX23575,ENX2095,A170,EMP1039,C1052,43485,2
AX23606,ENX2087,A150,EMP1030,C1785,43500,2
AX23619,ENX2046,A152,EMP1038,C1760,43507,3
AX23645,ENX2023,A168,EMP1007,C1728,43524,2
AX23646,ENX2046,A173,EMP1012,C1404,43472,1
AX23683,ENX2055,A172,EMP1028,C1091,43515,4
AX23706,ENX2068,A127,EMP1013,C1147,43494,3
AX23727,ENX2047,A160,EMP1005,C1418,43513,3
AX23740,ENX2056,A146,EMP1027,C1113,43484,1
AX23753,ENX2007,A129,EMP1019,C1535,43490,1
AX23756,ENX2062,A129,EMP1030,C1210,43468,4
AX23762,ENX2072,A100,EMP1021,C1337,43538,1
AX23800,ENX2065,A171,EMP1009,C1578,43520,4
AX23805,ENX2003,A165,EMP1015,C1385,43488,1
AX23836,ENX2000,A123,EMP1019,C1698,43469,1
AX23848,ENX2094,A132,EMP1010,C1348,43504,1
AX23866,ENX2060,A110,EMP1036,C1688,43521,1
AX23890,ENX2060,A123,EMP1031,C1140,43480,1
AX23912,ENX2083,A140,EMP1034,C1097,43488,1
AX23927,ENX2070,A168,EMP1004,C1729,43503,4
AX23931,ENX2062,A110,EMP1016,C1084,43473,1
AX23964,ENX2021,A113,EMP1044,C1347,43528,1
AX23970,ENX2022,A145,EMP1028,C1255,43496,2
AX23979,ENX2055,A139,EMP1039,C1223,43529,3
AX23991,ENX2074,A119,EMP1041,C1320,43528,2
AX24002,ENX2066,A128,EMP1011,C1710,43529,1
AX24018,ENX2028,A137,EMP1020,C1686,43478,4
AX24033,ENX2037,A104,EMP1014,C1758,43516,2
AX24036,ENX2042,A172,EMP1010,C1261,43535,1
AX24051,ENX2079,A169,EMP1023,C1447,43491,1
AX24066,ENX2016,A106,EMP1041,C1344,43520,1
AX24069,ENX2046,A121,EMP1005,C1290,43513,1
AX24073,ENX2048,A117,EMP1026,C1740,43538,1
AX24082,ENX2055,A170,EMP1012,C1535,43498,2
AX24088,ENX2091,A161,EMP1042,C1353,43468,1
AX24090,ENX2009,A172,EMP1037,C1443,43530,1
AX24091,ENX2074,A172,EMP1037,C1552,43508,3
AX24109,ENX2065,A155,EMP1011,C1445,43491,1
AX24124,ENX2035,A133,EMP1043,C1686,43521,4
AX24129,ENX2012,A110,EMP1022,C1284,43501,4
AX24143,ENX2057,A149,EMP1043,C1623,43528,2
AX24146,ENX2077,A115,EMP1034,C1370,43532,3
AX24152,ENX2023,A147,EMP1004,C1793,43498,1
AX24199,ENX2094,A102,EMP1011,C1423,43506,2
AX24206,ENX2022,A163,EMP1017,C1059,43480,2
AX24221,ENX2056,A163,EMP1031,C1580,43534,1
AX24237,ENX2057,A109,EMP1017,C1785,43523,1
AX24247,ENX2066,A152,EMP1017,C1155,43517,2
AX24251,ENX2078,A124,EMP1024,C1479,43531,1
AX24256,ENX2069,A170,EMP1025,C1513,43472,1
AX24271,ENX2077,A102,EMP1000,C1325,43493,1
AX24301,ENX2100,A125,EMP1026,C1318,43471,1
AX24304,ENX2048,A102,EMP1002,C1713,43501,1
AX24320,ENX2094,A173,EMP1023,C1073,43518,1
AX24322,ENX2057,A159,EMP1035,C1235,43485,1
AX24327,ENX2075,A157,EMP1002,C1084,43509,1
